parid,boro,block,lot,exmp_code,year,period,benftstart,condo_number,condo_sfx,coop_num,description,phase_out_start,benefit_year,exmp_end,current_benefit_year,flag_421a16,flag_phasing
3050070054,3,5007,54,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3050070055,3,5007,55,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3050070058,3,5007,58,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3050070059,3,5007,59,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3050070062,3,5007,62,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3050070067,3,5007,67,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
3050070068,3,5007,68,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
3050080001,3,5008,1,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
3050080011,3,5008,11,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
3050080021,3,5008,21,5121,2026,3,2025,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2059,2,Yes,NA
3050080025,3,5008,25,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3050080026,3,5008,26,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3050080030,3,5008,30,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
3050080031,3,5008,31,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
3050080034,3,5008,34,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
3050080035,3,5008,35,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3050090001,3,5009,1,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
3050090039,3,5009,39,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
3050090040,3,5009,40,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
3050100040,3,5010,40,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3050100041,3,5010,41,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3050100042,3,5010,42,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3050100043,3,5010,43,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3050240053,3,5024,53,5121,2026,3,2017,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2051,10,Yes,NA
3050240074,3,5024,74,5121,2026,3,2018,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2052,9,Yes,NA
3050260185,3,5026,185,5114,2026,3,2018,NA,NA,0,421A 25 YR NO CAP,22,25,2042,9,No,No
3050300033,3,5030,33,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3050300034,3,5030,34,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3050300051,3,5030,51,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
3050300052,3,5030,52,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
3050360053,3,5036,53,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3050390050,3,5039,50,5113,2026,3,2011,NA,NA,0,421A 15 YR NO CAP,12,15,2025,Expired,No,NA
3050390051,3,5039,51,5113,2025,3,2011,NA,NA,0,421A 15 YR NO CAP,12,15,2025,Expired,No,NA
3050390052,3,5039,52,5113,2026,3,2011,NA,NA,0,421A 15 YR NO CAP,12,15,2025,Expired,No,NA
3050390053,3,5039,53,5118,2025,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3050390055,3,5039,55,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3050390074,3,5039,74,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3050390075,3,5039,75,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3050390076,3,5039,76,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3050390159,3,5039,159,5113,2026,3,2011,NA,NA,0,421A 15 YR NO CAP,12,15,2025,Expired,No,NA
3050390160,3,5039,160,5113,2025,3,2010,NA,NA,0,421A 15 YR NO CAP,12,15,2024,Expired,No,NA
3050390161,3,5039,161,5113,2025,3,2010,NA,NA,0,421A 15 YR NO CAP,12,15,2024,Expired,No,NA
3050440053,3,5044,53,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3050440075,3,5044,75,5121,2026,3,2018,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2052,9,Yes,NA
3050440076,3,5044,76,5121,2026,3,2018,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2052,9,Yes,NA
3050440077,3,5044,77,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3050450070,3,5045,70,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3050460040,3,5046,40,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3050460042,3,5046,42,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3050460074,3,5046,74,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3050460075,3,5046,75,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3050470017,3,5047,17,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3050470018,3,5047,18,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3050470076,3,5047,76,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3050470176,3,5047,176,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
3050520045,3,5052,45,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3050550153,3,5055,153,5113,2026,3,2011,NA,NA,0,421A 15 YR NO CAP,12,15,2025,Expired,No,NA
3050550155,3,5055,155,5113,2026,3,2011,NA,NA,0,421A 15 YR NO CAP,12,15,2025,Expired,No,NA
3050550156,3,5055,156,5113,2026,3,2011,NA,NA,0,421A 15 YR NO CAP,12,15,2025,Expired,No,NA
3050550157,3,5055,157,5113,2025,3,2010,NA,NA,0,421A 15 YR NO CAP,12,15,2024,Expired,No,NA
3050560012,3,5056,12,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3050560062,3,5056,62,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3050560081,3,5056,81,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3050560097,3,5056,97,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3050570014,3,5057,14,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3050570074,3,5057,74,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
3050570088,3,5057,88,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3050620061,3,5062,61,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3050630015,3,5063,15,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3050640036,3,5064,36,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3050640045,3,5064,45,5114,2021,3,2005,NA,NA,0,421A 25 YR NO CAP,22,25,2029,22,No,Yes
3050640097,3,5064,97,5121,2026,3,2025,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2059,2,Yes,NA
3050650039,3,5065,39,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3050650074,3,5065,74,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3050660011,3,5066,11,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
3050660068,3,5066,68,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3050660091,3,5066,91,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
3050710022,3,5071,22,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3050820018,3,5082,18,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
3050820032,3,5082,32,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
3050830003,3,5083,3,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3050830024,3,5083,24,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3050830050,3,5083,50,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3050840034,3,5084,34,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3050840036,3,5084,36,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3050840038,3,5084,38,5121,2026,3,2025,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2059,2,Yes,NA
3050840049,3,5084,49,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3050840058,3,5084,58,5118,2026,3,2014,NA,NA,0,421A 15 YR CAP,12,15,2028,13,No,Yes
3050840084,3,5084,84,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3050850014,3,5085,14,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3050850040,3,5085,40,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3050850094,3,5085,94,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
3050860048,3,5086,48,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
3050860148,3,5086,148,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
3050870008,3,5087,8,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
3050870014,3,5087,14,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3050870021,3,5087,21,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3050870041,3,5087,41,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3050870063,3,5087,63,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
3050880021,3,5088,21,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3050880025,3,5088,25,5121,2026,3,2018,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2052,9,Yes,NA
3050900031,3,5090,31,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3050900071,3,5090,71,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3050900086,3,5090,86,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3050990200,3,5099,200,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3051050053,3,5105,53,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
3051050076,3,5105,76,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3051070091,3,5107,91,5121,2026,3,2018,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2052,9,Yes,NA
3051070093,3,5107,93,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3051080011,3,5108,11,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
3051080020,3,5108,20,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3051080024,3,5108,24,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3051080026,3,5108,26,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3051080027,3,5108,27,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3051080028,3,5108,28,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
3051080031,3,5108,31,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
3051080032,3,5108,32,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
3051080049,3,5108,49,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
3051080054,3,5108,54,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3051080055,3,5108,55,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3051080056,3,5108,56,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
3051080057,3,5108,57,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
3051080061,3,5108,61,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
3051080062,3,5108,62,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
3051080070,3,5108,70,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3051080118,3,5108,118,5113,2025,3,2010,NA,NA,0,421A 15 YR NO CAP,12,15,2024,Expired,No,NA
3051080119,3,5108,119,5113,2025,3,2010,NA,NA,0,421A 15 YR NO CAP,12,15,2024,Expired,No,NA
3051080120,3,5108,120,5113,2025,3,2010,NA,NA,0,421A 15 YR NO CAP,12,15,2024,Expired,No,NA
3051100049,3,5110,49,5113,2025,3,2010,NA,NA,0,421A 15 YR NO CAP,12,15,2024,Expired,No,NA
3051100050,3,5110,50,5113,2025,3,2010,NA,NA,0,421A 15 YR NO CAP,12,15,2024,Expired,No,NA
3051100052,3,5110,52,5113,2025,3,2010,NA,NA,0,421A 15 YR NO CAP,12,15,2024,Expired,No,NA
3051100053,3,5110,53,5113,2025,3,2010,NA,NA,0,421A 15 YR NO CAP,12,15,2024,Expired,No,NA
3051100068,3,5110,68,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3051110006,3,5111,6,5121,2023,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3051110020,3,5111,20,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3051110041,3,5111,41,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
3051110044,3,5111,44,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
3051110046,3,5111,46,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3051110047,3,5111,47,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3051130024,3,5113,24,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
3051230039,3,5123,39,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
3051270066,3,5127,66,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3051280006,3,5128,6,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3051290019,3,5129,19,5113,2021,3,2007,NA,NA,0,421A 15 YR NO CAP,12,15,2021,Expired,No,NA
3051290020,3,5129,20,5113,2022,3,2007,NA,NA,0,421A 15 YR NO CAP,12,15,2021,Expired,No,NA
3051290021,3,5129,21,5113,2021,3,2007,NA,NA,0,421A 15 YR NO CAP,12,15,2021,Expired,No,NA
3051290022,3,5129,22,5113,2022,3,2007,NA,NA,0,421A 15 YR NO CAP,12,15,2021,Expired,No,NA
3051290023,3,5129,23,5113,2022,3,2007,NA,NA,0,421A 15 YR NO CAP,12,15,2021,Expired,No,NA
3051290040,3,5129,40,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3051290041,3,5129,41,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3051300015,3,5130,15,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3051300125,3,5130,125,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
3051300202,3,5130,202,5113,2024,3,2009,NA,NA,0,421A 15 YR NO CAP,12,15,2023,Expired,No,NA
3051300203,3,5130,203,5113,2024,3,2009,NA,NA,0,421A 15 YR NO CAP,12,15,2023,Expired,No,NA
3051300207,3,5130,207,5113,2024,3,2009,NA,NA,0,421A 15 YR NO CAP,12,15,2023,Expired,No,NA
3051300208,3,5130,208,5113,2024,3,2009,NA,NA,0,421A 15 YR NO CAP,12,15,2023,Expired,No,NA
3051300210,3,5130,210,5113,2023,3,2008,NA,NA,0,421A 15 YR NO CAP,12,15,2022,Expired,No,NA
3051300216,3,5130,216,5113,2024,3,2009,NA,NA,0,421A 15 YR NO CAP,12,15,2023,Expired,No,NA
3051300220,3,5130,220,5113,2024,3,2009,NA,NA,0,421A 15 YR NO CAP,12,15,2023,Expired,No,NA
3051360058,3,5136,58,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3051360062,3,5136,62,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3051370011,3,5137,11,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3051370019,3,5137,19,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3051370037,3,5137,37,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3051370040,3,5137,40,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3051370044,3,5137,44,5118,2026,3,2017,NA,NA,0,421A 15 YR CAP,12,15,2031,10,No,No
3051470003,3,5147,3,5118,2026,3,2017,NA,NA,0,421A 15 YR CAP,12,15,2031,10,No,No
3051620065,3,5162,65,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3051640043,3,5164,43,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3051650059,3,5165,59,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3051660051,3,5166,51,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3051670045,3,5167,45,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3051710036,3,5171,36,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3051720037,3,5172,37,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3051720111,3,5172,111,5113,2024,3,2009,NA,NA,0,421A 15 YR NO CAP,12,15,2023,Expired,No,NA
3051870032,3,5187,32,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3051890007,3,5189,7,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
3051890015,3,5189,15,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3051930020,3,5193,20,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3051930021,3,5193,21,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3051930022,3,5193,22,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3052060050,3,5206,50,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3052120041,3,5212,41,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3052120042,3,5212,42,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3052140013,3,5214,13,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3052140060,3,5214,60,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3052140072,3,5214,72,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
3052140075,3,5214,75,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
3052150050,3,5215,50,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3052150051,3,5215,51,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3052150053,3,5215,53,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3052150070,3,5215,70,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
3052150153,3,5215,153,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3052170001,3,5217,1,5118,2021,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3052170004,3,5217,4,5113,2024,3,2009,NA,NA,0,421A 15 YR NO CAP,12,15,2023,Expired,No,NA
3052180024,3,5218,24,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3052180037,3,5218,37,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3052190053,3,5219,53,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3052200001,3,5220,1,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3052200057,3,5220,57,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3052210081,3,5221,81,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3052270013,3,5227,13,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3052270017,3,5227,17,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
3052280001,3,5228,1,5121,2023,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3052410013,3,5241,13,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3052510014,3,5251,14,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
3052700140,3,5270,140,5113,2021,3,2006,NA,NA,0,421A 15 YR NO CAP,12,15,2020,Expired,No,NA
3052740009,3,5274,9,5118,2026,3,2013,NA,NA,0,421A 15 YR CAP,12,15,2027,14,No,Yes
3052800059,3,5280,59,5113,2023,3,2013,NA,NA,0,421A 15 YR NO CAP,12,15,2027,14,No,Yes
3052930013,3,5293,13,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
3053200024,3,5320,24,5113,2026,3,2011,NA,NA,0,421A 15 YR NO CAP,12,15,2025,Expired,No,NA
3053200055,3,5320,55,5118,2026,3,2017,NA,NA,0,421A 15 YR CAP,12,15,2031,10,No,No
3053280021,3,5328,21,5118,2026,3,2017,NA,NA,0,421A 15 YR CAP,12,15,2031,10,No,No
3053380092,3,5338,92,5113,2026,3,2011,NA,NA,0,421A 15 YR NO CAP,12,15,2025,Expired,No,NA
3053610055,3,5361,55,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3053680013,3,5368,13,5118,2026,3,2017,NA,NA,0,421A 15 YR CAP,12,15,2031,10,No,No
3053800044,3,5380,44,5113,2024,3,2009,NA,NA,0,421A 15 YR NO CAP,12,15,2023,Expired,No,NA
3053920085,3,5392,85,5113,2026,3,2012,NA,NA,0,421A 15 YR NO CAP,12,15,2026,15,No,Yes
